"geneSym","rankv"
"CCDC82",8364
"ZBTB7B",8365
"TTLL4",8366
"ZNF498",8367
"DOK2",8368
"MUC20",8369
"GDF15",8370
"WDR35",8371
"MAD1L1",8372
"IKBKAP",8373
"TSPAN17",8374
"KDM6A",8375
"OXT",8376
"SSX2IP",8377
"TMEM129",8378
"ARMCX2",8379
"ANKRD13C",8380
"PTRF",8381
"SH2D4A",8382
"MCAT",8383
"TGFA",8384
"NFATC1",8385
"SYPL2",8386
"DIXDC1",8387
"MCM9",8388
"WDR47",8389
"ZNF280D",8390
"FKBP10",8391
"GSTA4",8392
"SLC12A4",8393
"NCAPD2",8394
"ATM",8395
"ITGB3BP",8396
"SHKBP1",8397
"SFMBT1",8398
"SMYD5",8399
"PIGF",8400
"ANKHD1-EIF4EBP3",8401
"USP36",8402
"ARSB",8403
"INHBB",8404
"N4BP1",8405
"TMEM63B",8406
"NXF3",8407
"SMUG1",8408
"KIAA1467",8409
"ANKRA2",8410
"ZNF34",8411
"PPIP5K1",8412
"SCARA5",8413
"RAD54B",8414
"SRR",8415
"ARFGAP1",8416
"MTHFD1L",8417
"CCDC75",8418
"ASNS",8419
"HMG20B",8420
"SNX16",8421
"C5orf44",8422
"CHST2",8423
"ZC3H12A",8424
"INPP5E",8425
"ABCC4",8426
"SH3GLB2",8427
"HOMEZ",8428
"DDHD1",8429
"ITIH5",8430
"PPT2",8431
"C16orf57",8432
"LAMB3",8433
"KIAA1632",8434
"MGAT4B",8435
"IGFBP6",8436
"ACLY",8437
"BMP1",8438
"SLC22A18AS",8439
"CDK17",8440
"XPO6",8441
"C9orf16",8442
"CCDC137",8443
"RNF215",8444
"ARHGEF10",8445
"USP20",8446
"MAN2C1",8447
"RP1-21O18.1",8448
"UACA",8449
"GTF2H4",8450
"CCDC30",8451
"DHRS13",8452
"CD3E",8453
"TSSC4",8454
"SLC2A4",8455
"TRPM4",8456
"C14orf80",8457
"C17orf106",8458
"JMJD4",8459
"PPIA",8460
"PRPF6",8461
"TPRG1",8462
"TMEM44",8463
"C15orf37",8464
"ZNF219",8465
"YIF1B",8466
"MALL",8467
"ADAM17",8468
"THOC6",8469
"C12orf75",8470
"LRP3",8471
"CD79B",8472
"MARVELD3",8473
"BAG2",8474
"EDNRA",8475
"RHOJ",8476
"PLEKHA6",8477
"FAIM",8478
"MED16",8479
"HNRNPR",8480
"SBNO2",8481
"HOOK2",8482
"PDE9A",8483
"IGF1R",8484
"RASGRP1",8485
"RASEF",8486
"POMGNT1",8487
"C15orf48",8488
"ING3",8489
"MDK",8490
"BCDIN3D",8491
"MED1",8492
"LGR6",8493
"HTT",8494
"OLFM1",8495
"SAMD9L",8496
"EPOR",8497
"KCNE3",8498
"SLC10A3",8499
"MTMR9",8500
"RHBG",8501
"RNF175",8502
"LTF",8503
"GTF2IRD1",8504
"TRUB1",8505
"BCL9",8506
"RIC8B",8507
"AARSD1",8508
"LRRC68",8509
"CSNK1E",8510
"GPR18",8511
"C22orf45",8512
"SETD6",8513
"RNF217",8514
"UTP23",8515
"KIAA0895",8516
"RPS6KA2",8517
"ZDBF2",8518
"CABLES1",8519
"MCAM",8520
"TMCC3",8521
"WDR46",8522
"ATG2A",8523
"MAP2K7",8524
"ZNF783",8525
"CX3CR1",8526
"MYCT1",8527
"CD1C",8528
"IL15",8529
"THTPA",8530
"RBM38",8531
"C10orf25",8532
"ORAI1",8533
"C17orf107",8534
"TIPIN",8535
"ZNF131",8536
"B9D1",8537
"WDR60",8538
"ARFRP1",8539
"C16orf13",8540
"PLCB2",8541
"FCRL3",8542
"MAP4K1",8543
"NEDD1",8544
"XK",8545
"TRIM41",8546
"MS4A1",8547
"CYTH3",8548
"ZNF227",8549
"UNC5CL",8550
"AP3M2",8551
"MRVI1",8552
"POLR3K",8553
"APCDD1",8554
"FLRT2",8555
"RAB34",8556
"TBCC",8557
"NEO1",8558
"LTBP4",8559
"TGFB2",8560
"CALCRL",8561
"PLA2G15",8562
"DVL3",8563
"FHIT",8564
"ST6GALNAC3",8565
"KIAA0226",8566
"RGAG4",8567
"NMNAT3",8568
"EPB49",8569
"SPAG1",8570
"SSH3",8571
"SPON1",8572
"EDN1",8573
"NSL1",8574
"ZNF79",8575
"CDK20",8576
"SLC36A1",8577
"TMEM100",8578
"C6orf204",8579
"KDM5B",8580
"ANXA2",8581
"SCRIB",8582
"TCOF1",8583
"MVD",8584
"CETN3",8585
"FAM164A",8586
"GOLGA2B",8587
"FAM150B",8588
"CD163L1",8589
"CHMP6",8590
"PGAP1",8591
"NINL",8592
"SLC16A9",8593
"NUP188",8594
"MIOS",8595
"NUDCD1",8596
"PRR18",8597
"MRPS14",8598
"C14orf28",8599
"SPNS1",8600
"ZNF419",8601
"ENPP4",8602
"TP53I13",8603
"CRIPT",8604
"SDCBP2",8605
"C13orf18",8606
"PPIH",8607
"RDH12",8608
"C7orf63",8609
"EPHA1",8610
"CIART",8611
"C4orf42",8612
"SHD",8613
"TMEM201",8614
"GCOM1",8615
"ZNF791",8616
"CAPG",8617
"C15orf41",8618
"ARHGEF1",8619
"PKD1",8620
"DHX38",8621
"SSH1",8622
"IL24",8623
"PRAF2",8624
"CCL28",8625
"PSEN2",8626
"POLA1",8627
"PGS1",8628
"TTF1",8629
"TECPR2",8630
"ZNF148",8631
"RAMP3",8632
"KANK3",8633
"PXMP4",8634
"BLVRA",8635
"SIGLEC5",8636
"C12orf72",8637
"ZNF720",8638
"PODN",8639
"CCDC124",8640
"GPD2",8641
"NRP2",8642
"C20orf29",8643
"FBXO18",8644
"PPM1M",8645
"GGT7",8646
"CTSW",8647
"LRRC50",8648
"TLCD1",8649
"MEGF6",8650
"ZNF284",8651
"TGFB1I1",8652
"MAP3K8",8653
"TNFAIP8L3",8654
"CCDC88C",8655
"RGS14",8656
"GNG7",8657
"CITED4",8658
"CD34",8659
"EIF2C2",8660
"ADARB1",8661
"SIX5",8662
"HOXB4",8663
"EIF2AK4",8664
"ARAP3",8665
"CES8",8666
"TTC13",8667
"C7orf53",8668
"NPHP3",8669
"TIMM44",8670
"SCN1B",8671
"TUB",8672
"CPSF2",8673
"CHD8",8674
"CXorf38",8675
"NEIL1",8676
"LOH12CR1",8677
"TM4SF18",8678
"PCIF1",8679
"TBC1D2",8680
"TAP1",8681
"SIP1",8682
"NLRX1",8683
"MAP3K14",8684
"ADCY6",8685
"COL6A2",8686
"MDM1",8687
"SPRED1",8688
"CYHR1",8689
"FAM92A1",8690
"GALNTL4",8691
"CABIN1",8692
"ANKRD42",8693
"C17orf56",8694
"TAF4",8695
"SF3A2",8696
"ESRP1",8697
"C19orf47",8698
"TAB1",8699
"CHDH",8700
"MMP25",8701
"SURF2",8702
"CLPP",8703
"CCDC123",8704
"C11orf61",8705
"DYRK3",8706
"MIR105-2",8707
"PPP1R12C",8708
"SAMD4B",8709
"SH2B1",8710
"ZNF35",8711
"BAALC",8712
"ZDHHC23",8713
"BCL7A",8714
"FGD5",8715
"SF3B4",8716
"SOX13",8717
"KLF2",8718
"TYSND1",8719
"ZNF19",8720
"CREB5",8721
"DSG1",8722
"EPB41L3",8723
"GEN1",8724
"CREB3L4",8725
"IFFO1",8726
"COL15A1",8727
"TUBGCP4",8728
"MOBKL2B",8729
"RPUSD2",8730
"RRP9",8731
"IL22RA1",8732
"TTC8",8733
"C7orf23",8734
"ICOSLG",8735
"NUP155",8736
"B3GNT5",8737
"UTY",8738
"ZDHHC8P",8739
"PIBF1",8740
"CHSY3",8741
"GNAZ",8742
"C15orf52",8743
"FMNL3",8744
"MYO5A",8745
"ZNF143",8746
"LSM11",8747
"GAB1",8748
"BTBD2",8749
"CPNE2",8750
"C9orf80",8751
"SNED1",8752
"BAK1",8753
"ENGASE",8754
"ZC3H6",8755
"PCP4L1",8756
"UBIAD1",8757
"ZNF345",8758
"MEIS2",8759
"GLOD5",8760
"TES",8761
"TOE1",8762
"IFI27L1",8763
"MRPL9",8764
"THAP3",8765
"SAMD11",8766
"SSTR2",8767
"IDI2",8768
"SLC2A6",8769
"SERINC5",8770
"CAMSAP1",8771
"TSSC1",8772
"RAB11FIP5",8773
"BHLHA9",8774
"EFEMP2",8775
"TRIM47",8776
"FRAT1",8777
"MFHAS1",8778
"TMEM180",8779
"PDE2A",8780
"HAUS3",8781
"RPRD1A",8782
"FLVCR1",8783
"ELN",8784
"PRIM1",8785
"CD58",8786
"TDRD10",8787
"DHX8",8788
"EDC3",8789
"SRGAP2",8790
"GALNT4",8791
"RNF187",8792
"PARD3B",8793
"CHD3",8794
"MCTP1",8795
"HIRIP3",8796
"ARL13B",8797
"CDK5",8798
"YLPM1",8799
"SACS",8800
"ANKS6",8801
"ACSM2B",8802
"ZNF469",8803
"GKAP1",8804
"ZBTB24",8805
"METRNL",8806
"SH3RF1",8807
"C22orf27",8808
"TRPC4AP",8809
"ECHDC1",8810
"KPTN",8811
"SLC2A10",8812
"POLR3D",8813
"C2orf54",8814
"EML5",8815
"ZNF337",8816
"SLC35D2",8817
"C20orf194",8818
"SPHK2",8819
"HIC2",8820
"SMEK1",8821
"STK17B",8822
"NME6",8823
"IL18RAP",8824
"PEX6",8825
"DCP1B",8826
"C8orf46",8827
"ATG16L2",8828
"CMYA5",8829
"TRAFD1",8830
"C17orf97",8831
"SEMA4B",8832
"CIC",8833
"PDLIM7",8834
"PTGS1",8835
"SNX33",8836
"RFX2",8837
"EFNB1",8838
"SLC9A1",8839
"DTWD2",8840
"C17orf59",8841
"SPINT1",8842
"TTC7A",8843
"C14orf139",8844
"LRRC57",8845
"TEAD3",8846
"TMEM39B",8847
"DOPEY2",8848
"PRSS3",8849
"RUNX1T1",8850
"INVS",8851
"WHSC2",8852
"JAGN1",8853
"TBX2",8854
"FAIM3",8855
"TMEM86B",8856
"RAC3",8857
"CLEC4A",8858
"DLL1",8859
"SLC36A4",8860
"UBXN2A",8861
"LZTR1",8862
"STEAP2",8863
"WHSC1",8864
"MYH11",8865
"MRP63",8866
"C22orf40",8867
"SEMA6B",8868
"RANBP6",8869
"SIGLEC12",8870
"ASB6",8871
"PLCB1",8872
"PEAR1",8873
"ATP1B3",8874
"PLA2G5",8875
"GSTM3",8876
"PPDPF",8877
"GINS3",8878
"ZFAT",8879
"ST3GAL2",8880
"DNMT3L",8881
"TTYH2",8882
"SP1",8883
"ARSJ",8884
"C11orf83",8885
"GIN1",8886
"ZNF524",8887
"ZMYND12",8888
"FDXACB1",8889
"NASP",8890
"C13orf23",8891
"KIAA1949",8892
"PDIK1L",8893
"MIF4GD",8894
"SOLH",8895
"PLIN4",8896
"MBOAT7",8897
"ZNF608",8898
"SLC39A4",8899
"C9orf102",8900
"SMCR7",8901
"SERTAD3",8902
"ERI1",8903
"LFNG",8904
"C2orf60",8905
"LCE1D",8906
"UBXN11",8907
"SLC27A1",8908
"UBE2CBP",8909
"FHOD1",8910
"KIAA1919",8911
"RNASEH2A",8912
"PDE11A",8913
"PTPRCAP",8914
"SCMH1",8915
"ZNF354B",8916
"C6orf1",8917
"LRRC8A",8918
"RASGRP2",8919
"VASN",8920
"HDC",8921
"NFRKB",8922
"KITLG",8923
"HEATR6",8924
"ZNF625",8925
"NLGN4X",8926
"CCDC21",8927
"SNRPN",8928
"LYRM2",8929
"PDZD8",8930
"ZNF319",8931
"MADD",8932
"STK25",8933
"POU3F3",8934
"IL18",8935
"HDAC9",8936
"MFSD10",8937
"PPA2",8938
"RBM41",8939
"SLC45A3",8940
"TMEM223",8941
"ZNF155",8942
"FAM100A",8943
"LNP1",8944
"ST3GAL4",8945
"HEMK1",8946
"SNRPD3",8947
"METTL4",8948
"COG7",8949
"PREX1",8950
"PLXNA2",8951
"RTN1",8952
"SSBP2",8953
"FOXC1",8954
"LGSN",8955
"RNPEPL1",8956
"HSD17B14",8957
"GLMN",8958
"CAMK4",8959
"DZIP3",8960
"LMBRD2",8961
"CMTM4",8962
"AMIGO1",8963
"GTF2H3",8964
"REEP4",8965
"HYLS1",8966
"TLE2",8967
"GLTPD1",8968
"AGER",8969
"CNTN4",8970
"PLAGL1",8971
"FAM65A",8972
"SRFBP1",8973
"CAP2",8974
"CLDN15",8975
"KLC1",8976
"MED19",8977
"CD38",8978
"IGKV3-20",8979
"BTK",8980
"MMRN2",8981
"RTP4",8982
"S100A14",8983
"MFGE8",8984
"RNF216",8985
"SLCO2A1",8986
"PAK4",8987
"GRLF1",8988
"PIGL",8989
"CDH6",8990
"C19orf40",8991
"CXCR2",8992
"FRZB",8993
"C7orf50",8994
"NIPAL3",8995
"COMMD6",8996
"MPHOSPH9",8997
"ZNF202",8998
"ANGPT2",8999
"BAIAP3",9000
"CD247",9001
"AXIN2",9002
"C20orf94",9003
"TOM1L2",9004
"SPEN",9005
"ACIN1",9006
"CBR3",9007
"ZNF329",9008
"CTU2",9009
"VTI1A",9010
"TBC1D8B",9011
"CEP250",9012
"PYHIN1",9013
"FTSJ1",9014
"LRWD1",9015
"TRIM11",9016
"C7orf29",9017
"CRHR1",9018
"PUS10",9019
"DNAH6",9020
"PIGB",9021
"CNNM2",9022
"PLEKHF1",9023
"CACNB2",9024
"NES",9025
"SIVA1",9026
"ZNF187",9027
"KIAA1543",9028
"C3orf38",9029
"RNF138",9030
"RRM2",9031
"ZNF205",9032
"ZNF16",9033
"C19orf25",9034
"MORC2",9035
"TRMT6",9036
"C3orf64",9037
"REG1A",9038
"LRDD",9039
"DOCK6",9040
"HIF1AN",9041
"PTPRN2",9042
"MUC6",9043
"LRRC14",9044
"GABPB2",9045
"ZNF506",9046
"PRSS8",9047
"CDK18",9048
"MTMR9L",9049
"PRKCD",9050
"PRKG1",9051
"PRELID2",9052
"TSPAN1",9053
"TNFSF4",9054
"ZCCHC17",9055
"GSK3A",9056
"SMTN",9057
"RAB5C",9058
"ARFGEF1",9059
"EBNA1BP2",9060
"MXD4",9061
"HAUS5",9062
"SHROOM2",9063
"RASGRP4",9064
"GABRP",9065
"DHX57",9066
"LMOD1",9067
"ZMAT5",9068
"EGFLAM",9069
"LRMP",9070
"CTLA4",9071
"LCE1F",9072
"PPP1R13L",9073
"ZNF354C",9074
"UBE2QL1",9075
"UFSP1",9076
"OTUD4",9077
"PALM",9078
"PDGFD",9079
"ZNF609",9080
"NCRNA00118",9081
"TAOK1",9082
"MCM2",9083
"DARC",9084
"DPM2",9085
"ZKSCAN2",9086
"ADRBK2",9087
"ZNF92",9088
"ZNF100",9089
"CDADC1",9090
"KIAA1958",9091
"BTRC",9092
"ZBTB41",9093
"BOLA1",9094
"EXOC3",9095
"CDKN2B",9096
"CCHCR1",9097
"GPR88",9098
"PHF7",9099
"NUDT13",9100
"ARMC7",9101
"C20orf112",9102
"POLL",9103
"DAPK2",9104
"PTN",9105
"ELF4",9106
"FUT8",9107
"GLP2R",9108
"TNIK",9109
"MED23",9110
"FAM173A",9111
"F2RL2",9112
"TBC1D10B",9113
"SIRT6",9114
"ZNF20",9115
"ZNF616",9116
"MRPS21",9117
"TRIM3",9118
"TIMM17A",9119
"CDAN1",9120
"C10orf4",9121
"TBC1D10C",9122
"FAM174A",9123
"MCOLN1",9124
"MAGI2",9125
"FLAD1",9126
"CYP26A1",9127
"MID2",9128
"ZIC1",9129
"C1orf35",9130
"COX6A2",9131
"KLHL23",9132
"ADAM15",9133
"NAIF1",9134
"TSEN54",9135
"TNFSF14",9136
"LYSMD4",9137
"WDR19",9138
"ZNF613",9139
"GEMIN5",9140
"HERC6",9141
"SLC26A1",9142
"BTBD19",9143
"EEF1B2",9144
"SPIN3",9145
"ATAD3C",9146
"PPP4R4",9147
"SUGT1",9148
"PIGX",9149
"C12orf42",9150
"S100P",9151
"INPP5B",9152
"NELF",9153
"GTF3C4",9154
"HEXA",9155
"WWP2",9156
"DOCK7",9157
"SAMD9",9158
"ZNF10",9159
"ABCC11",9160
"SH2D3C",9161
"CIITA",9162
"MOGAT3",9163
"AGBL5",9164
"MVP",9165
"GON4L",9166
"SDR42E1",9167
"ZNF254",9168
"UBE2V2",9169
"AACS",9170
"NLGN2",9171
"CCT6B",9172
"NUP210",9173
"ZNF574",9174
"POLK",9175
"PNMA2",9176
"CEP70",9177
"STK11IP",9178
"MAPK4",9179
"AFG3L1",9180
"SASS6",9181
"SLFN5",9182
"THEM4",9183
"MIR449B",9184
"EMILIN2",9185
"HSD11B2",9186
"NKRF",9187
"RCAN3",9188
"ODZ2",9189
"CXCR1",9190
"BEX2",9191
"FAM26F",9192
"STXBP1",9193
"ZNF250",9194
"LAMP3",9195
"ZNF598",9196
"NEURL4",9197
"PKDCC",9198
"ZNF586",9199
"ZNF165",9200
"UNK",9201
"CHMP4C",9202
"FCGR3B",9203
"PNPLA8",9204
"GAS2L3",9205
"TAL1",9206
"CLCN7",9207
"PCSK9",9208
"ZSCAN1",9209
"JMJD7",9210
"PRKD1",9211
"KLHL28",9212
"SLC6A7",9213
"RPS28",9214
"RUNDC1",9215
"C3orf31",9216
"SOS2",9217
"ZNF234",9218
"C1orf112",9219
"ZC3H10",9220
"MAD2L1",9221
"RSRC1",9222
"TANC2",9223
"MCM6",9224
"GRK6",9225
"ERCC2",9226
"ZNF91",9227
"CDH13",9228
"TBL1X",9229
"TRAF2",9230
"GIPC1",9231
"TEAD1",9232
"FBXL15",9233
"CYorf15B",9234
"TMEM19",9235
"TRAF7",9236
"PPIL2",9237
"ZNF354A",9238
"HOXB2",9239
"FAM40A",9240
"SP140",9241
"PNPLA6",9242
"TRMT61A",9243
"ALG12",9244
"BCAM",9245
"RWDD2A",9246
"ZDHHC18",9247
"TMEM125",9248
"KIT",9249
"MED25",9250
"EYA2",9251
"LRAT",9252
"MCPH1",9253
"GNLY",9254
"YEATS4",9255
"SNTA1",9256
"POLE2",9257
"LRRC17",9258
"AP4S1",9259
"C5orf37",9260
"C17orf75",9261
"GPRC5A",9262
"TRAPPC9",9263
"TFF3",9264
"SLA",9265
"C7orf70",9266
"ABCA2",9267
"ZNF579",9268
"LRRC27",9269
"SLC19A1",9270
"RACGAP1",9271
"GANC",9272
"ODF2",9273
"ZHX3",9274
"ZNF350",9275
"PTPN13",9276
"NCAPD3",9277
"FGF2",9278
"KLHL3",9279
"CD160",9280
"ERCC6",9281
"RANBP3L",9282
"NCLN",9283
"HPSE",9284
"FAM172A",9285
"ANKLE2",9286
"FIZ1",9287
"PIAS4",9288
"SDF4",9289
"FAM123B",9290
"ZNF418",9291
"SULF1",9292
"HECTD2",9293
"HOPX",9294
"NKX3-1",9295
"ZNF473",9296
"ZNF44",9297
"SNCG",9298
"PLBD2",9299
"LDB1",9300
"NLRC3",9301
"ZNF136",9302
"CSTF2T",9303
"VGLL4",9304
"TMEM136",9305
"RPP25",9306
"GALNT3",9307
"PMEPA1",9308
"DUSP28",9309
"B9D2",9310
"SLC18A2",9311
"UBE2T",9312
"NHEJ1",9313
"DSTYK",9314
"LY75",9315
"PTP4A3",9316
"VSIG10",9317
"CBLC",9318
"NFKBIB",9319
"IFI27L2",9320
"NCRNA00116",9321
"POMT2",9322
"HSPB8",9323
"ZNF772",9324
"CABLES2",9325
"ARVCF",9326
"ZNF133",9327
"OPLAH",9328
"FAT4",9329
"AFP",9330
"RFC2",9331
"MAP1S",9332
"ZNF552",9333
"VDR",9334
"MAP3K3",9335
"TREM1",9336
"DHX58",9337
"SLC9A8",9338
"VANGL2",9339
"ALDH16A1",9340
"FMNL1",9341
"NDST2",9342
"ANO10",9343
"USP9Y",9344
"CCDC163P",9345
"SCRN2",9346
"URM1",9347
"ANAPC11",9348
"PTRH1",9349
"INTS9",9350
"CC2D1B",9351
"ZNF689",9352
"HYAL3",9353
"PRR3",9354
"CCBE1",9355
"CLIC6",9356
"C16orf35",9357
"ELOVL7",9358
"COL16A1",9359
"GGA1",9360
"PVRL3",9361
"SYMPK",9362
"ZNF446",9363
"PYCRL",9364
"KLHL26",9365
"NAALADL1",9366
"TJP3",9367
"PAFAH1B3",9368
"TPX2",9369
"DEF6",9370
"MICALL1",9371
"TRIM65",9372
"OLR1",9373
"RQCD1",9374
"RBMS2",9375
"PQLC2",9376
"ATPBD4",9377
"MDC1",9378
"B3GALT4",9379
"FER",9380
"SGCA",9381
"OSBPL5",9382
"SH2D1A",9383
"TBC1D16",9384
"KIAA1522",9385
"CCDC97",9386
"MIB2",9387
"C20orf177",9388
"FGFR1",9389
"IGLJ3",9390
"SLC44A2",9391
"C7orf13",9392
"VRK1",9393
"KIRREL",9394
"CLCN5",9395
"B4GALT7",9396
"C17orf68",9397
"ZFYVE28",9398
"OXER1",9399
"SLC39A13",9400
"TMEM68",9401
"DVL2",9402
"FAM38A",9403
"CHN1",9404
"IL20RB",9405
"C4orf48",9406
"CRTAM",9407
"LRRC8C",9408
"CYP4F22",9409
"FKBPL",9410
"RSPH3",9411
"HSD17B3",9412
"CHCHD6",9413
"MED14",9414
"SLCO4C1",9415
"DTNA",9416
"HAUS2",9417
"TIGD1",9418
"CCDC126",9419
"CD8B",9420
"SGTA",9421
"C5orf56",9422
"PRPF39",9423
"SLC23A3",9424
"CDH19",9425
"NLRP1",9426
"TAGAP",9427
"ANO5",9428
"PPARD",9429
"RUNX3",9430
"TRO",9431
"HDAC11",9432
"PELI3",9433
"C6orf162",9434
"GMPR",9435
"CAPN7",9436
"TDRD6",9437
"C11orf53",9438
"GK5",9439
"TMEM25",9440
"ADRA2B",9441
"IMMP1L",9442
"MIIP",9443
"GIMAP1",9444
"ATP8B4",9445
"CAMK2B",9446
"CXXC1",9447
"ANUBL1",9448
"CEP110",9449
"NAPB",9450
"GDPD5",9451
"CD79A",9452
"CWF19L2",9453
"SREBF1",9454
"ATP8B3",9455
"P2RY14",9456
"MAP7D3",9457
"GMIP",9458
"GAS8",9459
"CBFA2T3",9460
"PLAGL2",9461
"GNPDA2",9462
"MAFG",9463
"SHISA4",9464
"STMN2",9465
"CSNK1G2",9466
"GLIPR2",9467
"TMEM38B",9468
"PRKAR2B",9469
"CCDC154",9470
"ZNF282",9471
"ZBTB8OS",9472
"ZNF397",9473
"MYO16",9474
"HDAC4",9475
"GLB1L",9476
"ARHGAP31",9477
"FGFR1OP2",9478
"HIST1H3H",9479
"PITPNM2",9480
"ARL15",9481
"C2CD4B",9482
"ZNF177",9483
"NDOR1",9484
"NDUFAF3",9485
"ZAP70",9486
"PARP11",9487
"UBN2",9488
"ANKRD56",9489
"CDC7",9490
"SLC8A1",9491
"RAB11FIP4",9492
"SCNN1D",9493
"KCTD13",9494
"KIF3C",9495
"SOCS5",9496
"OR7E47P",9497
"SEMA3G",9498
"FAM119A",9499
"KRIT1",9500
"PRPF38B",9501
"HMHA1",9502
"CASZ1",9503
"TLR8",9504
"FAM89A",9505
"MBD3",9506
"CADPS2",9507
"SKIV2L",9508
"SERPINI1",9509
"PI4K2A",9510
"LENG1",9511
"TRAF3IP3",9512
"C2orf68",9513
"KATNAL2",9514
"JAK2",9515
"MARCH3",9516
"WDR67",9517
"GFPT2",9518
"RAPGEF3",9519
"SENP8",9520
"MAST3",9521
"UFD1L",9522
"TBC1D30",9523
"SLC25A27",9524
"IFT80",9525
"NPEPL1",9526
"RNPC3",9527
"C18orf10",9528
"ROR2",9529
"MDM2",9530
"C9orf69",9531
"CYP17A1",9532
"VPS18",9533
"CTDP1",9534
"SMU1",9535
"C5orf24",9536
"C1orf172",9537
"TDP1",9538
"ANGPT1",9539
"ZNF846",9540
"PLVAP",9541
"CCDC85B",9542
"PCBP4",9543
"PTPRU",9544
"SFMBT2",9545
"RGS12",9546
"FAM105A",9547
"VAV1",9548
"ZNF200",9549
"UST",9550
"KIAA1826",9551
"FAM185A",9552
"HEXDC",9553
"C9orf25",9554
"ADAT1",9555
"ZNF516",9556
"MTSS1L",9557
"AFAP1L1",9558
"APBA2",9559
"MYO9A",9560
"IGSF9",9561
"ARHGAP20",9562
"P2RX5",9563
"SNX29",9564
"SPIN4",9565
"ZNF182",9566
"HEXIM2",9567
"IGSF3",9568
"FAM193B",9569
"RAB15",9570
"STOML1",9571
"SNX24",9572
"HAUS6",9573
"MAPK3",9574
"CORO2A",9575
"KCNE2",9576
"NVL",9577
"ANAPC2",9578
"ADAMTS17",9579
"ZNF767",9580
"TRMT1",9581
"SLC25A12",9582
"C1orf156",9583
"TPK1",9584
"ZSCAN22",9585
"PHAX",9586
"MAGIX",9587
"NUDT8",9588
"EEFSEC",9589
"CTNND2",9590
"CMKLR1",9591
"HSPB9",9592
"ALLC",9593
"POLM",9594
"TNFRSF4",9595
"PRDM15",9596
"EFCAB10",9597
"KIAA0753",9598
"tcag7.1196",9599
"PYGB",9600
"SUPT3H",9601
"PROL1",9602
"RNF122",9603
"ZNF577",9604
"ALDH1A2",9605
"NTRK2",9606
"STOX2",9607
"EFHA2",9608
"MYCL1",9609
"DTNB",9610
"SNRPF",9611
"NLRP3",9612
"C6orf226",9613
"DNAL1",9614
"INPPL1",9615
"RFFL",9616
"ELF2",9617
"TDRD3",9618
"USP46",9619
"PELO",9620
"DUS3L",9621
"SLC11A1",9622
"ALKBH4",9623
"ZNF267",9624
"VPS37B",9625
"ZDHHC8",9626
"TRIM66",9627
"INPP5F",9628
"CLEC1A",9629
"VEPH1",9630
"ADAM8",9631
"ZNF587",9632
"USP34",9633
"CEP78",9634
"HSPA4L",9635
"SNX5",9636
"EFNA4",9637
"KBTBD7",9638
"C7orf60",9639
"MED15",9640
"FAM57A",9641
"ZNF740",9642
"C17orf28",9643
"GFI1",9644
"FGD6",9645
"FGF14",9646
"FUT6",9647
"LSMD1",9648
"GLIS2",9649
"PCSK5",9650
"NRTN",9651
"ARNTL2",9652
"ZNF224",9653
"HIST1H2AG",9654
"C14orf143",9655
"CLTCL1",9656
"NCRNA00204",9657
"PIK3CG",9658
"ZNF28",9659
"PHF19",9660
"DCHS1",9661
"LMF1",9662
"VGLL3",9663
"LPAR2",9664
"C15orf29",9665
"NTN1",9666
"ZNF429",9667
"MED22",9668
"NLRC4",9669
"RBBP8",9670
"MSH2",9671
"KIAA0415",9672
"ZER1",9673
"FAM125B",9674
"PSTK",9675
"FAM9B",9676
"RAB40C",9677
"DOK1",9678
"KLHL22",9679
"C6orf134",9680
"SPATA2L",9681
"PPP1R3D",9682
"MCART1",9683
"PLK3",9684
"GRAMD1A",9685
"SCARA3",9686
"MFSD3",9687
"ZNF117",9688
"STAMBPL1",9689
"ARHGEF15",9690
"IRAK3",9691
"ING5",9692
"LRRK1",9693
"SLC26A6",9694
"BCAT2",9695
"TBC1D12",9696
"ZNF184",9697
"DMKN",9698
"ZC4H2",9699
"UBE2M",9700
"POLR3H",9701
"USP5",9702
"C2orf34",9703
"POP1",9704
"C12orf66",9705
"SIRPG",9706
"C1orf226",9707
"ARRDC1",9708
"POLR3G",9709
"ROPN1B",9710
"KDM4A",9711
"SNAP25",9712
"COL5A1",9713
"PRKCA",9714
"CCR2",9715
"CNPY4",9716
"WFDC1",9717
"ZKSCAN3",9718
"LAMA5",9719
"ZNF438",9720
"GJD3",9721
"SGPP2",9722
"RIT1",9723
"DZIP1",9724
"ZUFSP",9725
"CD80",9726
"C20orf27",9727
"TMEM88",9728
"DET1",9729
"NIPAL1",9730
"YBX2",9731
"DDX26B",9732
"SIGLEC16",9733
"DTX3",9734
"FAM161A",9735
"ZBTB17",9736
"KCNK6",9737
"SEMA3B",9738
"NYNRIN",9739
"ZNF589",9740
"BAHCC1",9741
"CUL7",9742
"HGS",9743
"COL9A3",9744
"AP2A2",9745
"LRRC31",9746
"SMG6",9747
"SLC37A1",9748
"PGBD1",9749
"DDX54",9750
"C1orf66",9751
"PIN1",9752
"ZNF175",9753
"LASS4",9754
"C9orf114",9755
"C1orf216",9756
"LAMA3",9757
"UTP20",9758
"FAM135A",9759
"RP2",9760
"ZNF33B",9761
"HSDL1",9762
"CD97",9763
"KCTD2",9764
